EmployeeID,Age,Gender,Department,JobLevel,YearsAtCompany,TotalExperience,Salary,TrainingHours,ProjectsCompleted,OvertimeHours,JobSatisfaction,WorkLifeBalance,ManagerRating,Absences,PromotionsLast5Yr,LastReviewScore,DistanceFromOffice,PerformanceScore,PerformanceLabel,SalaryPerExperience,TrainingEfficiency,OverallSatisfaction,AbsenceRate,CompanyLoyalty,PromotionVelocity,JobLevel_Encoded,Gender_Encoded,Dept_Finance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_R&D,Dept_Sales
EMP0525,41,Female,IT,Senior,17,22,94621,51.0,24,19,2.0,4,4.0,5.0,2,7.3,67,3,High,4113.96,0.46,3.33,1.37,0.74,0.111,3,1,False,False,True,False,False,False,False
EMP0526,49,Male,IT,Senior,16,25,91334,43.0,12,8,4.0,2,3.0,3.0,3,6.6,75,3,High,3512.85,0.27,3.0,0.82,0.62,0.176,3,0,False,False,True,False,False,False,False
EMP0527,29,Female,HR,Junior,8,14,48174,18.0,4,2,1.0,4,5.0,4.0,0,6.0,89,2,Medium,3211.6,0.21,3.33,1.1,0.53,0.0,1,1,False,True,False,False,False,False,False
EMP0528,22,Male,Finance,Junior,9,18,30885,70.0,15,5,5.0,2,2.0,8.0,0,7.2,48,2,Medium,1625.53,0.21,3.0,2.19,0.47,0.0,1,0,True,False,False,False,False,False,False
EMP0529,24,Male,Marketing,Mid,9,14,57734,7.0,9,5,5.0,5,1.0,11.0,3,4.6,8,2,Medium,3848.93,1.12,3.67,3.01,0.6,0.3,2,0,False,False,False,True,False,False,False
EMP0530,34,Female,Sales,Junior,6,6,33906,76.0,7,11,1.0,2,1.0,22.0,2,9.6,73,2,Medium,4843.71,0.09,1.33,6.03,0.86,0.286,1,1,False,False,False,False,False,False,True
EMP0531,49,Male,Operations,Mid,15,17,54492,65.0,10,0,2.0,4,3.0,7.0,3,7.1,15,2,Medium,3027.33,0.15,3.0,1.92,0.83,0.188,2,0,False,False,False,False,True,False,False
EMP0532,46,Female,Sales,Lead,17,18,142498,40.0,29,15,2.0,3,4.0,20.0,0,5.2,32,2,Medium,7499.89,0.71,3.0,5.48,0.89,0.0,4,1,False,False,False,False,False,False,True
EMP0533,54,Female,IT,Lead,5,10,102073,74.0,28,4,3.0,1,2.0,4.0,0,6.1,53,2,Medium,9279.36,0.37,2.0,1.1,0.45,0.0,4,1,False,False,True,False,False,False,False
EMP0534,59,Male,Sales,Senior,19,26,86269,87.0,23,8,4.0,1,5.0,28.0,1,8.6,67,3,High,3195.15,0.26,3.33,7.67,0.7,0.05,3,0,False,False,False,False,False,False,True
EMP0535,27,Male,IT,Lead,0,2,117194,69.0,13,9,2.0,3,4.0,10.0,3,4.1,4,2,Medium,39064.67,0.19,3.0,2.74,0.0,3.0,4,0,False,False,True,False,False,False,False
EMP0536,53,Male,HR,Senior,0,9,106811,60.0,29,12,3.0,1,3.0,22.0,3,5.0,30,2,Medium,10681.1,0.48,2.33,6.03,0.0,3.0,3,0,False,True,False,False,False,False,False
EMP0537,42,Female,HR,Mid,11,18,56841,25.0,8,14,5.0,5,4.0,10.0,3,7.8,13,2,Medium,2991.63,0.31,4.67,2.74,0.58,0.25,2,1,False,True,False,False,False,False,False
EMP0538,37,Male,Sales,Junior,1,8,40955,70.0,12,11,5.0,5,3.0,12.0,0,5.2,21,2,Medium,4550.56,0.17,4.33,3.29,0.11,0.0,1,0,False,False,False,False,False,False,True
EMP0539,42,Male,Finance,Mid,3,7,52032,82.0,22,4,5.0,4,1.0,13.0,2,8.5,41,3,High,6504.0,0.27,3.33,3.56,0.38,0.5,2,0,True,False,False,False,False,False,False
EMP0540,32,Male,Sales,Senior,16,23,89699,69.0,24,4,1.0,4,1.0,27.0,0,3.9,19,1,Low,3737.46,0.34,2.0,7.4,0.67,0.0,3,0,False,False,False,False,False,False,True
EMP0541,58,Female,Marketing,Mid,3,8,62737,28.0,19,17,3.0,2,4.0,7.0,1,8.3,48,3,High,6970.78,0.66,3.0,1.92,0.33,0.25,2,1,False,False,False,True,False,False,False
EMP0542,57,Male,R&D,Senior,10,14,90762,65.0,26,11,3.0,4,2.0,24.0,0,3.5,86,2,Medium,6050.8,0.39,3.0,6.58,0.67,0.0,3,0,False,False,False,False,False,True,False
EMP0543,56,Male,IT,Junior,3,11,37129,18.0,26,2,4.0,5,5.0,29.0,0,3.1,63,2,Medium,3094.08,1.37,4.67,7.95,0.25,0.0,1,0,False,False,True,False,False,False,False
EMP0544,40,Female,HR,Senior,0,6,82147,67.0,1,6,1.0,4,3.0,17.0,0,9.3,20,2,Medium,11735.29,0.01,2.67,4.66,0.0,0.0,3,1,False,True,False,False,False,False,False
EMP0545,41,Female,IT,Lead,6,13,133383,57.0,16,16,3.0,1,5.0,18.0,1,7.1,64,2,Medium,9527.36,0.28,3.0,4.93,0.43,0.143,4,1,False,False,True,False,False,False,False
EMP0546,39,Male,Sales,Senior,17,17,113715,69.0,22,18,3.0,2,1.0,11.0,3,5.5,37,3,High,6317.5,0.31,2.0,3.01,0.94,0.167,3,0,False,False,False,False,False,False,True
EMP0547,35,Male,IT,Manager,8,9,158445,56.0,17,17,2.0,2,2.0,11.0,2,4.6,31,2,Medium,15844.5,0.3,2.0,3.01,0.8,0.222,5,0,False,False,True,False,False,False,False
EMP0548,36,Male,Marketing,Lead,2,9,140634,36.0,25,0,4.0,5,2.0,17.0,2,7.3,74,2,Medium,14063.4,0.68,3.67,4.66,0.2,0.667,4,0,False,False,False,True,False,False,False
EMP0549,52,Female,Finance,Lead,7,15,102013,60.0,18,4,4.0,4,5.0,9.0,1,6.6,18,2,Medium,6375.81,0.3,4.33,2.47,0.44,0.125,4,1,True,False,False,False,False,False,False
EMP0550,22,Male,Sales,Manager,18,21,173502,91.0,11,1,2.0,1,1.0,6.0,3,9.9,20,2,Medium,7886.45,0.12,1.33,1.64,0.82,0.158,5,0,False,False,False,False,False,False,True
EMP0551,24,Female,Operations,Lead,3,12,137755,29.0,18,0,5.0,4,5.0,27.0,3,9.9,82,3,High,10596.54,0.6,4.67,7.4,0.23,0.75,4,1,False,False,False,False,True,False,False
EMP0552,37,Female,HR,Senior,17,26,88733,70.0,7,6,1.0,3,4.0,17.0,1,7.4,11,2,Medium,3286.41,0.1,2.67,4.66,0.63,0.056,3,1,False,True,False,False,False,False,False
EMP0553,44,Female,Operations,Junior,19,27,39479,72.0,18,10,4.0,4,2.0,11.0,0,6.1,86,2,Medium,1409.96,0.25,3.33,3.01,0.68,0.0,1,1,False,False,False,False,True,False,False
EMP0554,32,Male,Finance,Mid,10,13,59825,24.0,26,10,2.0,5,2.0,13.0,3,6.4,44,1,Low,4273.21,1.04,3.0,3.56,0.71,0.273,2,0,True,False,False,False,False,False,False
EMP0555,33,Female,Finance,Mid,13,22,71304,96.0,8,17,3.0,4,4.0,14.0,2,7.8,82,3,High,3100.17,0.08,3.67,3.84,0.57,0.143,2,1,True,False,False,False,False,False,False
EMP0556,31,Female,Sales,Mid,17,26,52926,64.0,6,16,2.0,2,1.0,15.0,1,3.7,64,1,Low,1960.22,0.09,1.67,4.11,0.63,0.056,2,1,False,False,False,False,False,False,True
EMP0557,53,Female,Sales,Mid,15,24,75928,5.0,7,1,5.0,1,2.0,1.0,2,5.3,34,2,Medium,3037.12,1.17,2.67,0.27,0.6,0.125,2,1,False,False,False,False,False,False,True
EMP0558,37,Male,R&D,Manager,2,10,129490,17.0,23,6,1.0,5,3.0,29.0,0,3.5,87,1,Low,11771.82,1.28,3.0,7.95,0.18,0.0,5,0,False,False,False,False,False,True,False
EMP0559,29,Other,IT,Lead,14,20,121252,9.0,22,6,5.0,3,3.0,29.0,1,3.5,65,1,Low,5773.9,2.2,3.67,7.95,0.67,0.067,4,2,False,False,True,False,False,False,False
EMP0560,59,Male,R&D,Lead,3,4,139754,91.0,10,9,3.0,1,1.0,17.0,2,4.4,55,1,Low,27950.8,0.11,1.67,4.66,0.6,0.5,4,0,False,False,False,False,False,True,False
EMP0561,33,Male,HR,Mid,4,12,56862,10.0,11,2,3.0,1,3.0,11.0,2,6.4,74,2,Medium,4374.0,1.0,2.33,3.01,0.31,0.4,2,0,False,True,False,False,False,False,False
EMP0562,45,Male,Sales,Junior,16,19,42159,96.0,25,11,3.0,2,5.0,15.0,0,8.5,1,3,High,2107.95,0.26,3.33,4.11,0.8,0.0,1,0,False,False,False,False,False,False,True
EMP0563,49,Female,Sales,Junior,6,13,34423,64.0,13,2,3.0,2,1.0,12.0,1,6.4,38,2,Medium,2458.79,0.2,2.0,3.29,0.43,0.143,1,1,False,False,False,False,False,False,True
EMP0564,29,Male,IT,Mid,15,21,60450,76.0,9,10,2.0,2,5.0,19.0,3,5.3,9,2,Medium,2747.73,0.12,3.0,5.21,0.68,0.188,2,0,False,False,True,False,False,False,False
EMP0565,49,Male,R&D,Junior,13,19,38159,83.0,7,11,3.0,5,1.0,16.0,3,3.6,95,2,Medium,1907.95,0.08,3.0,4.38,0.65,0.214,1,0,False,False,False,False,False,True,False
EMP0566,57,Male,IT,Junior,15,22,32073,64.0,9,3,3.0,4,3.0,17.0,2,6.9,71,2,Medium,1394.48,0.14,3.33,4.66,0.65,0.125,1,0,False,False,True,False,False,False,False
EMP0567,47,Male,IT,Lead,6,6,122554,51.0,13,15,2.0,1,4.0,2.0,0,4.9,17,2,Medium,17507.71,0.25,2.33,0.55,0.86,0.0,4,0,False,False,True,False,False,False,False
EMP0568,29,Female,IT,Senior,8,12,111826,66.0,26,19,3.0,4,3.0,22.0,2,7.3,99,3,High,8602.0,0.39,3.33,6.03,0.62,0.222,3,1,False,False,True,False,False,False,False
EMP0569,49,Female,Sales,Mid,3,4,60111,81.0,3,17,3.0,4,4.0,9.0,0,9.8,52,3,High,12022.2,0.04,3.67,2.47,0.6,0.0,2,1,False,False,False,False,False,False,True
EMP0570,49,Male,HR,Junior,10,11,36825,77.0,3,3,5.0,2,5.0,0.0,3,3.8,18,2,Medium,3068.75,0.04,4.0,0.0,0.83,0.273,1,0,False,True,False,False,False,False,False
EMP0571,58,Male,Sales,Mid,1,1,60652,30.0,1,5,4.0,4,1.0,5.0,2,4.5,63,1,Low,30326.0,0.03,3.0,1.37,0.5,1.0,2,0,False,False,False,False,False,False,True
EMP0572,57,Female,Operations,Junior,11,15,42454,90.0,21,14,5.0,1,2.0,2.0,2,6.3,33,3,High,2653.38,0.23,2.67,0.55,0.69,0.167,1,1,False,False,False,False,True,False,False
EMP0573,48,Male,IT,Manager,11,12,160736,16.0,20,0,1.0,1,2.0,18.0,0,9.8,4,2,Medium,12364.31,1.18,1.33,4.93,0.85,0.0,5,0,False,False,True,False,False,False,False
EMP0574,38,Male,IT,Mid,3,6,74530,54.0,2,2,1.0,3,4.0,3.0,1,8.4,87,2,Medium,10647.14,0.04,2.67,0.82,0.43,0.25,2,0,False,False,True,False,False,False,False
EMP0575,30,Female,HR,Mid,17,19,62516,92.0,25,4,1.0,5,4.0,28.0,0,9.3,75,3,High,3125.8,0.27,3.33,7.67,0.85,0.0,2,1,False,True,False,False,False,False,False
EMP0576,54,Female,IT,Mid,6,8,64290,35.0,3,16,2.0,4,3.0,19.0,1,5.3,52,2,Medium,7143.33,0.08,3.0,5.21,0.67,0.143,2,1,False,False,True,False,False,False,False
EMP0577,41,Male,R&D,Junior,0,1,37776,25.0,15,13,5.0,5,2.0,22.0,3,9.9,9,2,Medium,18888.0,0.58,4.0,6.03,0.0,3.0,1,0,False,False,False,False,False,True,False
EMP0578,34,Female,HR,Senior,12,17,88558,52.0,24,8,1.0,5,3.0,2.0,2,3.7,64,2,Medium,4919.89,0.45,3.0,0.55,0.67,0.154,3,1,False,True,False,False,False,False,False
EMP0579,49,Male,Sales,Senior,5,6,88719,16.0,6,2,4.0,5,5.0,7.0,2,3.4,30,1,Low,12674.14,0.35,4.67,1.92,0.71,0.333,3,0,False,False,False,False,False,False,True
EMP0580,50,Female,Finance,Senior,5,12,84886,51.0,13,12,2.0,5,2.0,7.0,0,9.0,8,3,High,6529.69,0.25,3.0,1.92,0.38,0.0,3,1,True,False,False,False,False,False,False
EMP0581,34,Male,Sales,Junior,11,18,34619,24.0,21,2,4.0,1,3.0,26.0,0,9.5,5,3,High,1822.05,0.84,2.67,7.12,0.58,0.0,1,0,False,False,False,False,False,False,True
EMP0582,56,Male,Sales,Mid,7,11,71575,1.0,1,10,5.0,4,1.0,28.0,3,3.6,76,1,Low,5964.58,0.5,3.33,7.67,0.58,0.375,2,0,False,False,False,False,False,False,True
EMP0583,27,Male,R&D,Mid,18,27,63956,85.0,20,1,3.0,3,3.0,6.0,3,3.8,63,2,Medium,2284.14,0.23,3.0,1.64,0.64,0.158,2,0,False,False,False,False,False,True,False
EMP0584,39,Female,Marketing,Lead,4,10,143113,4.0,19,14,4.0,5,4.0,1.0,1,3.2,1,2,Medium,13010.27,3.8,4.33,0.27,0.36,0.2,4,1,False,False,False,True,False,False,False
EMP0585,26,Female,R&D,Mid,17,20,56875,3.0,1,12,3.0,3,2.0,20.0,3,3.7,15,1,Low,2708.33,0.25,2.67,5.48,0.81,0.167,2,1,False,False,False,False,False,True,False
EMP0586,46,Male,HR,Mid,4,4,60100,35.0,28,18,2.0,1,3.0,5.0,3,4.5,89,3,High,12020.0,0.78,2.0,1.37,0.8,0.6,2,0,False,True,False,False,False,False,False
EMP0587,23,Male,HR,Senior,9,10,87856,5.0,21,15,4.0,1,4.0,27.0,3,9.8,82,3,High,7986.91,3.5,3.0,7.4,0.82,0.3,3,0,False,True,False,False,False,False,False
EMP0588,31,Female,Sales,Senior,0,9,118169,20.0,22,17,4.0,2,1.0,15.0,3,7.7,38,2,Medium,11816.9,1.05,2.33,4.11,0.0,3.0,3,1,False,False,False,False,False,False,True
EMP0589,51,Male,IT,Mid,9,18,78804,76.0,2,6,2.0,5,2.0,9.0,1,8.4,42,2,Medium,4147.58,0.03,3.0,2.47,0.47,0.1,2,0,False,False,True,False,False,False,False
EMP0590,26,Male,Operations,Mid,4,7,53022,88.0,15,12,2.0,2,5.0,3.0,3,8.4,46,3,High,6627.75,0.17,3.0,0.82,0.5,0.6,2,0,False,False,False,False,True,False,False
EMP0591,54,Female,IT,Mid,11,11,61675,25.0,14,3,1.0,3,1.0,12.0,1,6.7,53,1,Low,5139.58,0.54,1.67,3.29,0.92,0.083,2,1,False,False,True,False,False,False,False
EMP0592,22,Male,Operations,Lead,6,13,110912,54.0,19,8,5.0,4,4.0,9.0,0,8.6,26,3,High,7922.29,0.35,4.33,2.47,0.43,0.0,4,0,False,False,False,False,True,False,False
EMP0593,39,Female,Marketing,Mid,8,16,55738,38.0,11,9,4.0,2,2.0,20.0,2,7.2,61,2,Medium,3278.71,0.28,2.67,5.48,0.47,0.222,2,1,False,False,False,True,False,False,False
EMP0594,53,Female,Sales,Manager,11,14,187306,83.0,15,8,4.0,1,2.0,13.0,0,5.2,67,2,Medium,12487.07,0.18,2.33,3.56,0.73,0.0,5,1,False,False,False,False,False,False,True
EMP0595,32,Male,HR,Mid,0,9,62305,32.0,6,6,2.0,5,1.0,8.0,3,6.9,54,2,Medium,6230.5,0.18,2.67,2.19,0.0,3.0,2,0,False,True,False,False,False,False,False
EMP0596,42,Male,Finance,Manager,10,12,129969,13.0,20,14,2.0,3,2.0,10.0,2,6.7,22,2,Medium,9997.62,1.43,2.33,2.74,0.77,0.182,5,0,True,False,False,False,False,False,False
EMP0597,47,Male,IT,Lead,14,15,112404,55.0,9,7,5.0,1,4.0,14.0,3,8.8,26,2,Medium,7025.25,0.16,3.33,3.84,0.88,0.2,4,0,False,False,True,False,False,False,False
EMP0598,46,Female,Operations,Mid,1,5,58989,99.0,5,18,2.0,4,1.0,17.0,3,9.9,83,2,Medium,9831.5,0.05,2.33,4.66,0.17,1.5,2,1,False,False,False,False,True,False,False
EMP0599,43,Female,HR,Lead,19,21,135983,80.0,20,10,3.0,5,3.0,10.0,0,5.9,60,2,Medium,6181.05,0.25,3.67,2.74,0.86,0.0,4,1,False,True,False,False,False,False,False
EMP0600,48,Female,Sales,Junior,6,15,41980,20.0,2,4,3.0,4,1.0,16.0,3,8.3,39,2,Medium,2623.75,0.1,2.67,4.38,0.38,0.429,1,1,False,False,False,False,False,False,True
EMP0601,34,Male,Finance,Manager,11,17,159462,45.0,6,1,3.0,4,1.0,1.0,0,3.7,36,1,Low,8859.0,0.13,2.67,0.27,0.61,0.0,5,0,True,False,False,False,False,False,False
EMP0602,54,Female,R&D,Senior,17,22,99360,51.0,26,9,3.0,5,5.0,2.0,3,8.4,21,3,High,4320.0,0.5,4.33,0.55,0.74,0.167,3,1,False,False,False,False,False,True,False
EMP0603,55,Female,Sales,Junior,2,2,47136,15.0,18,15,5.0,5,4.0,10.0,1,5.6,41,3,High,15712.0,1.12,4.67,2.74,0.67,0.333,1,1,False,False,False,False,False,False,True
EMP0604,56,Female,Operations,Senior,6,13,114160,83.0,28,12,4.0,4,3.0,17.0,2,3.3,48,3,High,8154.29,0.33,3.67,4.66,0.43,0.286,3,1,False,False,False,False,True,False,False
EMP0605,22,Female,IT,Manager,10,11,126789,28.0,29,7,3.0,3,3.0,26.0,0,5.5,26,2,Medium,10565.75,1.0,3.0,7.12,0.83,0.0,5,1,False,False,True,False,False,False,False
EMP0606,42,Female,Marketing,Junior,17,21,44385,91.0,23,8,2.0,5,5.0,2.0,0,7.3,63,3,High,2017.5,0.25,4.0,0.55,0.77,0.0,1,1,False,False,False,True,False,False,False
EMP0607,27,Female,Marketing,Mid,11,19,67061,7.0,19,10,3.0,1,4.0,25.0,2,3.8,77,1,Low,3353.05,2.38,2.67,6.85,0.55,0.167,2,1,False,False,False,True,False,False,False
EMP0608,49,Female,IT,Senior,5,12,80105,87.0,9,10,5.0,2,2.0,14.0,0,9.5,36,2,Medium,6161.92,0.1,3.0,3.84,0.38,0.0,3,1,False,False,True,False,False,False,False
EMP0609,38,Male,IT,Lead,4,5,144247,2.0,27,15,2.0,3,3.0,10.0,2,3.5,24,2,Medium,24041.17,9.0,2.67,2.74,0.67,0.4,4,0,False,False,True,False,False,False,False
EMP0610,26,Male,Marketing,Mid,0,8,71137,88.0,21,9,3.0,5,3.0,10.0,1,9.5,90,3,High,7904.11,0.24,3.67,2.74,0.0,1.0,2,0,False,False,False,True,False,False,False
EMP0611,52,Female,HR,Junior,11,15,31946,18.0,24,11,4.0,5,4.0,27.0,3,7.9,21,3,High,1996.62,1.26,4.33,7.4,0.69,0.25,1,1,False,True,False,False,False,False,False
EMP0612,26,Male,Marketing,Junior,10,19,35544,96.0,27,5,2.0,3,1.0,29.0,1,5.3,18,1,Low,1777.2,0.28,2.0,7.95,0.5,0.091,1,0,False,False,False,True,False,False,False
EMP0613,59,Female,Sales,Mid,3,8,67479,65.0,6,11,2.0,2,4.0,27.0,3,5.7,15,2,Medium,7497.67,0.09,2.67,7.4,0.33,0.75,2,1,False,False,False,False,False,False,True
EMP0614,24,Other,Operations,Mid,17,19,63275,78.0,14,9,4.0,4,4.0,24.0,2,8.2,79,3,High,3163.75,0.18,4.0,6.58,0.85,0.111,2,2,False,False,False,False,True,False,False
EMP0615,44,Female,Marketing,Manager,3,5,183248,85.0,28,17,2.0,1,3.0,19.0,1,7.2,6,2,Medium,30541.33,0.33,2.0,5.21,0.5,0.25,5,1,False,False,False,True,False,False,False
EMP0616,58,Male,Operations,Junior,16,25,31782,73.0,26,17,3.0,5,3.0,27.0,3,7.7,43,3,High,1222.38,0.35,3.67,7.4,0.62,0.176,1,0,False,False,False,False,True,False,False
EMP0617,58,Male,Sales,Senior,1,8,99641,81.0,24,3,2.0,2,2.0,24.0,2,5.7,31,2,Medium,11071.22,0.29,2.0,6.58,0.11,1.0,3,0,False,False,False,False,False,False,True
EMP0618,31,Male,Finance,Junior,1,10,36213,21.0,29,8,3.0,1,2.0,10.0,3,6.4,28,2,Medium,3292.09,1.32,2.0,2.74,0.09,1.5,1,0,True,False,False,False,False,False,False
EMP0619,31,Female,Finance,Junior,11,20,44485,45.0,13,6,4.0,3,5.0,18.0,0,9.9,8,3,High,2118.33,0.28,4.0,4.93,0.52,0.0,1,1,True,False,False,False,False,False,False
EMP0620,40,Female,IT,Mid,5,6,65605,90.0,11,17,1.0,5,1.0,27.0,0,4.5,29,1,Low,9372.14,0.12,2.33,7.4,0.71,0.0,2,1,False,False,True,False,False,False,False
EMP0621,38,Female,HR,Mid,9,10,54869,12.0,12,7,4.0,4,2.0,0.0,2,5.9,21,2,Medium,4988.09,0.92,3.33,0.0,0.82,0.2,2,1,False,True,False,False,False,False,False
EMP0622,42,Male,Sales,Senior,15,19,100390,32.0,19,10,3.0,3,3.0,26.0,3,5.0,81,2,Medium,5019.5,0.58,3.0,7.12,0.75,0.188,3,0,False,False,False,False,False,False,True
EMP0623,35,Female,Marketing,Lead,13,18,109867,4.0,19,6,5.0,5,4.0,4.0,0,8.4,88,3,High,5782.47,3.8,4.67,1.1,0.68,0.0,4,1,False,False,False,True,False,False,False
EMP0624,30,Female,HR,Senior,6,7,83981,89.0,21,8,4.0,2,5.0,9.0,1,8.3,58,3,High,10497.62,0.23,3.67,2.47,0.75,0.143,3,1,False,True,False,False,False,False,False
EMP0625,22,Male,Sales,Manager,18,22,129493,76.0,27,7,5.0,1,2.0,14.0,3,5.0,60,3,High,5630.13,0.35,2.67,3.84,0.78,0.158,5,0,False,False,False,False,False,False,True
EMP0626,34,Female,Finance,Lead,16,22,105682,26.0,26,2,5.0,1,4.0,13.0,3,3.6,50,2,Medium,4594.87,0.96,3.33,3.56,0.7,0.176,4,1,True,False,False,False,False,False,False
EMP0627,25,Male,HR,Mid,8,17,55782,77.0,19,16,3.0,5,4.0,1.0,0,3.1,31,2,Medium,3099.0,0.24,4.0,0.27,0.44,0.0,2,0,False,True,False,False,False,False,False
EMP0628,22,Male,Sales,Lead,12,21,129799,23.0,24,1,3.0,3,2.0,3.0,0,6.0,47,2,Medium,5899.95,1.0,2.67,0.82,0.55,0.0,4,0,False,False,False,False,False,False,True
EMP0629,53,Female,R&D,Senior,4,11,96984,66.0,26,14,1.0,4,1.0,1.0,2,5.9,34,3,High,8082.0,0.39,2.0,0.27,0.33,0.4,3,1,False,False,False,False,False,True,False
EMP0630,55,Male,R&D,Junior,4,10,43012,62.0,13,13,2.0,2,1.0,17.0,3,9.9,2,2,Medium,3910.18,0.21,1.67,4.66,0.36,0.6,1,0,False,False,False,False,False,True,False
EMP0631,49,Female,HR,Senior,9,16,102760,93.0,28,17,4.0,5,5.0,14.0,1,6.3,67,3,High,6044.71,0.3,4.67,3.84,0.53,0.1,3,1,False,True,False,False,False,False,False
EMP0632,52,Female,Sales,Junior,9,17,31524,98.0,14,15,3.0,2,1.0,18.0,0,4.8,94,2,Medium,1751.33,0.14,2.0,4.93,0.5,0.0,1,1,False,False,False,False,False,False,True
EMP0633,29,Female,Marketing,Mid,6,10,70150,47.0,24,19,4.0,1,5.0,4.0,3,9.2,72,3,High,6377.27,0.5,3.33,1.1,0.55,0.429,2,1,False,False,False,True,False,False,False
EMP0634,47,Male,HR,Senior,14,18,106120,62.0,18,3,5.0,4,3.0,19.0,0,6.4,52,3,High,5585.26,0.29,4.0,5.21,0.74,0.0,3,0,False,True,False,False,False,False,False
EMP0635,55,Female,IT,Junior,6,15,30078,77.0,12,19,2.0,2,2.0,1.0,2,7.2,7,2,Medium,1879.88,0.15,2.0,0.27,0.38,0.286,1,1,False,False,True,False,False,False,False
EMP0636,24,Female,HR,Junior,14,17,33123,11.0,4,5,1.0,5,4.0,10.0,3,3.7,76,1,Low,1840.17,0.33,3.33,2.74,0.78,0.2,1,1,False,True,False,False,False,False,False
EMP0637,33,Female,HR,Lead,2,10,125473,27.0,10,5,4.0,4,5.0,29.0,3,5.7,19,2,Medium,11406.64,0.36,4.33,7.95,0.18,1.0,4,1,False,True,False,False,False,False,False
EMP0638,22,Male,Finance,Senior,18,22,119832,43.0,29,10,2.0,3,1.0,29.0,2,9.6,90,2,Medium,5210.09,0.66,2.0,7.95,0.78,0.105,3,0,True,False,False,False,False,False,False
EMP0639,26,Male,IT,Junior,9,10,43068,92.0,17,16,1.0,5,3.0,25.0,1,7.1,92,2,Medium,3915.27,0.18,3.0,6.85,0.82,0.1,1,0,False,False,True,False,False,False,False
EMP0640,51,Female,Finance,Senior,14,23,88417,42.0,4,2,4.0,2,5.0,17.0,0,5.4,15,2,Medium,3684.04,0.09,3.67,4.66,0.58,0.0,3,1,True,False,False,False,False,False,False
EMP0641,51,Male,Operations,Mid,2,9,63362,16.0,12,12,2.0,4,1.0,14.0,2,7.4,78,1,Low,6336.2,0.71,2.33,3.84,0.2,0.667,2,0,False,False,False,False,True,False,False
EMP0642,38,Female,IT,Mid,5,11,51209,39.0,13,2,3.0,5,1.0,5.0,3,9.4,48,2,Medium,4267.42,0.32,3.0,1.37,0.42,0.5,2,1,False,False,True,False,False,False,False
EMP0643,44,Female,Marketing,Manager,11,18,157921,48.0,29,15,4.0,4,2.0,22.0,2,4.9,14,2,Medium,8311.63,0.59,3.33,6.03,0.58,0.167,5,1,False,False,False,True,False,False,False
EMP0644,36,Male,Operations,Senior,14,16,84898,84.0,27,14,2.0,4,4.0,27.0,3,6.5,3,2,Medium,4994.0,0.32,3.33,7.4,0.82,0.2,3,0,False,False,False,False,True,False,False
EMP0645,58,Female,HR,Mid,5,8,79413,56.0,29,10,1.0,4,2.0,9.0,2,9.7,50,3,High,8823.67,0.51,2.33,2.47,0.56,0.333,2,1,False,True,False,False,False,False,False
EMP0646,42,Female,IT,Lead,12,16,118562,86.0,4,17,2.0,2,2.0,21.0,1,4.2,93,2,Medium,6974.24,0.05,2.0,5.75,0.71,0.077,4,1,False,False,True,False,False,False,False
EMP0647,35,Female,Finance,Lead,18,23,110871,83.0,10,14,3.0,5,1.0,22.0,3,8.0,54,2,Medium,4619.62,0.12,3.0,6.03,0.75,0.158,4,1,True,False,False,False,False,False,False
EMP0648,23,Female,Finance,Junior,2,2,37610,63.0,25,4,4.0,1,1.0,16.0,2,7.3,6,2,Medium,12536.67,0.39,2.0,4.38,0.67,0.667,1,1,True,False,False,False,False,False,False
EMP0649,32,Female,Operations,Junior,7,10,41077,74.0,3,15,4.0,1,4.0,21.0,1,7.8,49,2,Medium,3734.27,0.04,3.0,5.75,0.64,0.125,1,1,False,False,False,False,True,False,False
EMP0650,59,Male,HR,Junior,7,16,45791,56.0,15,15,4.0,2,5.0,10.0,1,5.5,23,3,High,2693.59,0.26,3.67,2.74,0.41,0.125,1,0,False,True,False,False,False,False,False
EMP0651,55,Male,R&D,Senior,19,23,115312,97.0,2,16,3.0,2,2.0,18.0,0,5.2,92,2,Medium,4804.67,0.02,2.33,4.93,0.79,0.0,3,0,False,False,False,False,False,True,False
EMP0652,59,Female,Sales,Senior,14,20,118290,73.0,25,8,1.0,4,4.0,16.0,3,7.8,78,3,High,5632.86,0.34,3.0,4.38,0.67,0.2,3,1,False,False,False,False,False,False,True
EMP0653,55,Male,Sales,Senior,3,7,82370,73.0,25,2,4.0,5,2.0,23.0,0,4.5,78,2,Medium,10296.25,0.34,3.67,6.3,0.38,0.0,3,0,False,False,False,False,False,False,True
EMP0654,39,Male,Finance,Manager,18,18,139665,69.0,17,19,1.0,5,5.0,3.0,1,5.9,20,3,High,7350.79,0.24,3.67,0.82,0.95,0.053,5,0,True,False,False,False,False,False,False
EMP0655,51,Male,IT,Senior,2,8,84710,99.0,6,12,2.0,3,2.0,25.0,0,4.3,77,1,Low,9412.22,0.06,2.33,6.85,0.22,0.0,3,0,False,False,True,False,False,False,False
